Id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
138,2005-12-03,19.0,4.0,1.0,0.0,H,0.0,0.0,D,5.0,17.0,10.0,9.0,5.0,15.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,Ses2005/2006
139,2005-12-03,13.0,9.0,3.0,0.0,H,2.0,0.0,H,31.0,16.0,10.0,12.0,6.0,16.0,15.0,11.0,6.0,1.0,2.0,0.0,0.0,Ses2005/2006
140,2005-12-03,14.0,5.0,3.0,0.0,H,1.0,0.0,H,37.0,19.0,8.0,12.0,4.0,9.0,16.0,11.0,4.0,0.0,1.0,0.0,0.0,Ses2005/2006
141,2005-12-03,15.0,0.0,1.0,1.0,D,1.0,0.0,H,8.0,8.0,9.0,2.0,6.0,17.0,15.0,6.0,4.0,1.0,2.0,0.0,0.0,Ses2005/2006
142,2005-12-03,16.0,6.0,3.0,2.0,H,1.0,1.0,D,38.0,14.0,5.0,8.0,2.0,8.0,19.0,12.0,0.0,0.0,2.0,0.0,0.0,Ses2005/2006
143,2005-12-03,17.0,2.0,0.0,0.0,D,0.0,0.0,D,18.0,5.0,8.0,4.0,1.0,8.0,15.0,1.0,3.0,1.0,3.0,0.0,1.0,Ses2005/2006
144,2005-12-04,12.0,3.0,2.0,5.0,A,1.0,2.0,A,32.0,10.0,17.0,4.0,9.0,20.0,14.0,8.0,4.0,2.0,3.0,0.0,0.0,Ses2005/2006
145,2005-12-05,10.0,7.0,1.0,2.0,A,1.0,2.0,A,60.0,14.0,10.0,6.0,4.0,12.0,5.0,11.0,8.0,1.0,1.0,0.0,0.0,Ses2005/2006
146,2005-12-10,10.0,2.0,1.0,0.0,H,0.0,0.0,D,31.0,11.0,7.0,7.0,3.0,12.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,Ses2005/2006
147,2005-12-10,11.0,7.0,3.0,2.0,H,0.0,1.0,A,5.0,14.0,6.0,5.0,3.0,13.0,14.0,4.0,1.0,3.0,6.0,0.0,0.0,Ses2005/2006
148,2005-12-10,18.0,0.0,1.0,1.0,D,0.0,0.0,D,32.0,13.0,6.0,7.0,3.0,16.0,22.0,6.0,3.0,2.0,4.0,0.0,0.0,Ses2005/2006
149,2005-12-10,12.0,6.0,2.0,0.0,H,1.0,0.0,H,8.0,14.0,14.0,8.0,6.0,11.0,16.0,3.0,6.0,0.0,2.0,0.0,0.0,Ses2005/2006
150,2005-12-10,19.0,9.0,1.0,0.0,H,0.0,0.0,D,52.0,11.0,4.0,8.0,1.0,16.0,10.0,5.0,1.0,1.0,1.0,0.0,0.0,Ses2005/2006
151,2005-12-10,13.0,4.0,2.0,0.0,H,0.0,0.0,D,18.0,23.0,6.0,13.0,3.0,10.0,18.0,11.0,2.0,1.0,2.0,0.0,1.0,Ses2005/2006
152,2005-12-10,15.0,8.0,1.0,0.0,H,0.0,0.0,D,3.0,8.0,6.0,4.0,3.0,23.0,13.0,5.0,4.0,2.0,1.0,0.0,1.0,Ses2005/2006
153,2005-12-10,17.0,3.0,2.0,0.0,H,1.0,0.0,H,20.0,11.0,8.0,4.0,2.0,17.0,13.0,4.0,6.0,1.0,4.0,0.0,1.0,Ses2005/2006
154,2005-12-11,14.0,1.0,1.0,1.0,D,1.0,1.0,D,11.0,21.0,7.0,12.0,5.0,12.0,11.0,9.0,0.0,1.0,2.0,0.0,0.0,Ses2005/2006
155,2005-12-12,16.0,5.0,3.0,1.0,H,0.0,1.0,A,31.0,16.0,8.0,9.0,5.0,6.0,19.0,6.0,3.0,0.0,0.0,0.0,0.0,Ses2005/2006
156,2005-12-14,1.0,7.0,1.0,2.0,A,1.0,1.0,D,38.0,12.0,7.0,3.0,2.0,10.0,11.0,4.0,9.0,2.0,1.0,0.0,0.0,Ses2005/2006
157,2005-12-14,14.0,9.0,4.0,0.0,H,2.0,0.0,H,8.0,12.0,15.0,9.0,7.0,12.0,6.0,7.0,7.0,1.0,1.0,0.0,0.0,Ses2005/2006
158,2005-12-17,0.0,14.0,0.0,2.0,A,0.0,1.0,A,20.0,11.0,17.0,7.0,10.0,19.0,16.0,2.0,6.0,1.0,0.0,0.0,0.0,Ses2005/2006
159,2005-12-17,1.0,18.0,0.0,4.0,A,0.0,1.0,A,8.0,13.0,7.0,10.0,5.0,13.0,15.0,10.0,0.0,2.0,2.0,0.0,0.0,Ses2005/2006
160,2005-12-17,2.0,11.0,2.0,1.0,H,1.0,0.0,H,24.0,8.0,10.0,5.0,4.0,12.0,13.0,8.0,12.0,4.0,4.0,0.0,0.0,Ses2005/2006
161,2005-12-17,3.0,10.0,4.0,1.0,H,3.0,0.0,H,18.0,17.0,6.0,9.0,2.0,19.0,12.0,7.0,5.0,2.0,2.0,0.0,1.0,Ses2005/2006
162,2005-12-17,5.0,17.0,1.0,0.0,H,0.0,0.0,D,17.0,5.0,4.0,4.0,2.0,15.0,7.0,6.0,8.0,1.0,1.0,0.0,0.0,Ses2005/2006
163,2005-12-17,7.0,15.0,2.0,4.0,A,1.0,2.0,A,32.0,11.0,10.0,7.0,7.0,9.0,16.0,3.0,2.0,3.0,3.0,0.0,0.0,Ses2005/2006
164,2005-12-17,9.0,12.0,3.0,0.0,H,1.0,0.0,H,60.0,18.0,5.0,12.0,2.0,8.0,8.0,12.0,3.0,0.0,1.0,0.0,0.0,Ses2005/2006
165,2005-12-18,8.0,19.0,0.0,2.0,A,0.0,1.0,A,11.0,7.0,11.0,5.0,8.0,13.0,18.0,5.0,5.0,3.0,4.0,0.0,0.0,Ses2005/2006
166,2005-12-18,4.0,16.0,3.0,3.0,D,2.0,1.0,H,52.0,11.0,8.0,8.0,5.0,17.0,13.0,14.0,4.0,2.0,3.0,0.0,0.0,Ses2005/2006
167,2005-12-26,0.0,1.0,4.0,0.0,H,1.0,0.0,H,5.0,12.0,10.0,7.0,5.0,12.0,11.0,4.0,9.0,0.0,0.0,0.0,0.0,Ses2005/2006
168,2005-12-26,12.0,8.0,0.0,1.0,A,0.0,0.0,D,18.0,8.0,18.0,0.0,11.0,16.0,10.0,4.0,10.0,3.0,2.0,1.0,0.0,Ses2005/2006
169,2005-12-26,19.0,2.0,3.0,2.0,H,2.0,1.0,H,51.0,15.0,9.0,11.0,4.0,16.0,16.0,10.0,4.0,1.0,3.0,0.0,0.0,Ses2005/2006
170,2005-12-26,13.0,15.0,2.0,0.0,H,2.0,0.0,H,17.0,21.0,2.0,11.0,2.0,9.0,13.0,7.0,4.0,1.0,0.0,0.0,1.0,Ses2005/2006
171,2005-12-26,14.0,17.0,3.0,0.0,H,2.0,0.0,H,24.0,17.0,5.0,9.0,3.0,13.0,6.0,8.0,2.0,1.0,0.0,0.0,0.0,Ses2005/2006
172,2005-12-26,4.0,11.0,0.0,2.0,A,0.0,1.0,A,31.0,8.0,7.0,5.0,4.0,14.0,16.0,2.0,3.0,4.0,2.0,0.0,0.0,Ses2005/2006
173,2005-12-26,5.0,7.0,1.0,1.0,D,1.0,0.0,H,8.0,11.0,14.0,9.0,4.0,14.0,10.0,6.0,5.0,3.0,1.0,1.0,0.0,Ses2005/2006
174,2005-12-26,6.0,18.0,0.0,0.0,D,0.0,0.0,D,60.0,11.0,8.0,7.0,1.0,16.0,12.0,1.0,4.0,1.0,3.0,0.0,0.0,Ses2005/2006
175,2005-12-26,16.0,10.0,2.0,0.0,H,0.0,0.0,D,32.0,9.0,7.0,4.0,4.0,19.0,17.0,9.0,8.0,4.0,1.0,0.0,1.0,Ses2005/2006
176,2005-12-26,9.0,3.0,4.0,3.0,H,3.0,1.0,H,3.0,10.0,21.0,5.0,14.0,8.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,Ses2005/2006
177,2005-12-28,8.0,5.0,4.0,0.0,H,4.0,0.0,H,24.0,6.0,6.0,4.0,4.0,12.0,13.0,3.0,1.0,0.0,1.0,0.0,0.0,Ses2005/2006
178,2005-12-28,10.0,14.0,2.0,2.0,D,1.0,1.0,D,52.0,11.0,11.0,5.0,5.0,13.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,Ses2005/2006
179,2005-12-28,1.0,13.0,1.0,3.0,A,1.0,2.0,A,51.0,10.0,12.0,6.0,5.0,23.0,20.0,5.0,2.0,4.0,2.0,2.0,0.0,Ses2005/2006
180,2005-12-28,2.0,0.0,3.0,3.0,D,2.0,1.0,H,57.0,6.0,9.0,3.0,4.0,13.0,12.0,6.0,10.0,0.0,4.0,0.0,0.0,Ses2005/2006
181,2005-12-28,3.0,19.0,0.0,1.0,A,0.0,0.0,D,31.0,5.0,11.0,2.0,4.0,20.0,12.0,1.0,4.0,1.0,1.0,0.0,0.0,Ses2005/2006
182,2005-12-28,17.0,16.0,2.0,0.0,H,1.0,0.0,H,5.0,6.0,7.0,5.0,7.0,16.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,Ses2005/2006
183,2005-12-28,7.0,9.0,0.0,2.0,A,0.0,2.0,A,18.0,4.0,8.0,1.0,4.0,14.0,15.0,5.0,3.0,1.0,1.0,0.0,0.0,Ses2005/2006
184,2005-12-31,0.0,8.0,0.0,0.0,D,0.0,0.0,D,31.0,11.0,10.0,5.0,3.0,19.0,11.0,10.0,1.0,1.0,1.0,0.0,0.0,Ses2005/2006
185,2005-12-31,12.0,7.0,2.0,0.0,H,1.0,0.0,H,51.0,14.0,8.0,7.0,3.0,15.0,8.0,6.0,13.0,1.0,0.0,0.0,0.0,Ses2005/2006
186,2005-12-31,19.0,10.0,2.0,0.0,H,2.0,0.0,H,20.0,12.0,9.0,8.0,3.0,11.0,8.0,5.0,4.0,1.0,0.0,0.0,0.0,Ses2005/2006
187,2005-12-31,13.0,17.0,1.0,0.0,H,0.0,0.0,D,8.0,27.0,4.0,13.0,0.0,8.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,Ses2005/2006
188,2005-12-31,14.0,18.0,4.0,1.0,H,2.0,1.0,H,18.0,18.0,4.0,9.0,2.0,9.0,22.0,7.0,1.0,2.0,5.0,0.0,0.0,Ses2005/2006
189,2005-12-31,4.0,3.0,0.0,0.0,D,0.0,0.0,D,60.0,12.0,8.0,4.0,3.0,6.0,12.0,4.0,7.0,0.0,1.0,0.0,0.0,Ses2005/2006
190,2005-12-31,5.0,2.0,1.0,0.0,H,1.0,0.0,H,5.0,17.0,9.0,7.0,4.0,14.0,7.0,8.0,8.0,1.0,2.0,0.0,0.0,Ses2005/2006
191,2005-12-31,6.0,1.0,0.0,1.0,A,0.0,0.0,D,11.0,13.0,9.0,6.0,5.0,6.0,7.0,8.0,5.0,1.0,1.0,0.0,0.0,Ses2005/2006
192,2005-12-31,16.0,15.0,2.0,0.0,H,1.0,0.0,H,52.0,13.0,9.0,3.0,4.0,13.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,Ses2005/2006
193,2005-12-31,9.0,11.0,0.0,3.0,A,0.0,1.0,A,24.0,9.0,13.0,4.0,7.0,9.0,13.0,2.0,7.0,1.0,1.0,0.0,0.0,Ses2005/2006
194,2006-01-02,10.0,9.0,2.0,0.0,H,2.0,0.0,H,38.0,8.0,6.0,4.0,2.0,9.0,16.0,8.0,3.0,1.0,2.0,0.0,0.0,Ses2005/2006
195,2006-01-02,11.0,5.0,2.0,1.0,H,2.0,1.0,H,20.0,12.0,8.0,7.0,4.0,11.0,12.0,4.0,6.0,1.0,4.0,0.0,0.0,Ses2005/2006
196,2006-01-02,18.0,13.0,2.0,2.0,D,1.0,0.0,H,24.0,12.0,15.0,7.0,7.0,16.0,14.0,3.0,5.0,2.0,3.0,0.0,0.0,Ses2005/2006
197,2006-01-02,1.0,12.0,3.0,1.0,H,2.0,1.0,H,31.0,13.0,11.0,6.0,4.0,13.0,14.0,5.0,2.0,0.0,2.0,0.0,0.0,Ses2005/2006
198,2006-01-02,2.0,6.0,2.0,1.0,H,1.0,1.0,D,3.0,12.0,10.0,9.0,7.0,9.0,14.0,6.0,6.0,2.0,2.0,0.0,1.0,Ses2005/2006
199,2006-01-02,15.0,4.0,2.0,2.0,D,1.0,0.0,H,18.0,10.0,8.0,5.0,3.0,14.0,13.0,5.0,2.0,0.0,2.0,0.0,0.0,Ses2005/2006
200,2006-01-02,17.0,0.0,1.0,2.0,A,0.0,0.0,D,11.0,9.0,13.0,5.0,7.0,9.0,13.0,7.0,6.0,2.0,3.0,0.0,0.0,Ses2005/2006
201,2006-01-02,7.0,19.0,1.0,3.0,A,0.0,1.0,A,52.0,6.0,17.0,3.0,10.0,10.0,11.0,2.0,5.0,1.0,3.0,0.0,0.0,Ses2005/2006
202,2006-01-03,8.0,14.0,0.0,0.0,D,0.0,0.0,D,51.0,8.0,16.0,5.0,6.0,17.0,13.0,6.0,9.0,2.0,3.0,0.0,0.0,Ses2005/2006
203,2006-01-04,3.0,16.0,0.0,2.0,A,0.0,1.0,A,8.0,13.0,8.0,3.0,2.0,8.0,11.0,12.0,8.0,2.0,2.0,0.0,0.0,Ses2005/2006
204,2006-01-14,8.0,4.0,7.0,0.0,H,4.0,0.0,H,11.0,24.0,5.0,17.0,2.0,12.0,14.0,4.0,6.0,1.0,2.0,0.0,1.0,Ses2005/2006
205,2006-01-14,0.0,7.0,1.0,2.0,A,1.0,0.0,H,32.0,14.0,10.0,8.0,7.0,15.0,21.0,4.0,10.0,1.0,3.0,0.0,0.0,Ses2005/2006
206,2006-01-14,11.0,18.0,0.0,0.0,D,0.0,0.0,D,5.0,18.0,3.0,3.0,1.0,21.0,16.0,11.0,1.0,2.0,5.0,0.0,1.0,Ses2005/2006
207,2006-01-14,12.0,10.0,2.0,0.0,H,1.0,0.0,H,51.0,11.0,14.0,4.0,5.0,16.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,Ses2005/2006
208,2006-01-14,2.0,15.0,1.0,0.0,H,0.0,0.0,D,8.0,12.0,6.0,5.0,4.0,9.0,13.0,5.0,10.0,0.0,2.0,0.0,0.0,Ses2005/2006
209,2006-01-14,13.0,16.0,1.0,0.0,H,0.0,0.0,D,3.0,16.0,6.0,12.0,2.0,8.0,12.0,10.0,7.0,0.0,1.0,0.0,1.0,Ses2005/2006
210,2006-01-14,3.0,14.0,3.0,1.0,H,2.0,0.0,H,18.0,12.0,13.0,7.0,4.0,19.0,18.0,3.0,3.0,2.0,1.0,0.0,1.0,Ses2005/2006
211,2006-01-14,5.0,1.0,0.0,1.0,A,0.0,1.0,A,54.0,14.0,9.0,8.0,3.0,21.0,13.0,4.0,8.0,2.0,2.0,0.0,0.0,Ses2005/2006
212,2006-01-15,6.0,19.0,1.0,2.0,A,1.0,1.0,D,37.0,10.0,21.0,7.0,13.0,13.0,8.0,4.0,3.0,1.0,2.0,0.0,1.0,Ses2005/2006
213,2006-01-15,9.0,17.0,0.0,1.0,A,0.0,0.0,D,60.0,27.0,7.0,12.0,6.0,14.0,16.0,6.0,5.0,0.0,3.0,0.0,1.0,Ses2005/2006
214,2006-01-21,10.0,5.0,5.0,0.0,H,2.0,0.0,H,37.0,9.0,10.0,6.0,4.0,11.0,23.0,7.0,2.0,1.0,1.0,0.0,0.0,Ses2005/2006
215,2006-01-21,18.0,3.0,2.0,0.0,H,2.0,0.0,H,11.0,11.0,9.0,6.0,2.0,8.0,17.0,4.0,5.0,2.0,2.0,0.0,0.0,Ses2005/2006
216,2006-01-21,1.0,8.0,1.0,0.0,H,1.0,0.0,H,8.0,9.0,14.0,3.0,5.0,19.0,17.0,5.0,6.0,4.0,2.0,0.0,1.0,Ses2005/2006
217,2006-01-21,4.0,9.0,2.0,3.0,A,0.0,2.0,A,54.0,7.0,16.0,4.0,10.0,9.0,11.0,8.0,8.0,0.0,2.0,0.0,0.0,Ses2005/2006
218,2006-01-21,15.0,11.0,0.0,1.0,A,0.0,0.0,D,52.0,12.0,6.0,3.0,2.0,12.0,12.0,4.0,4.0,0.0,2.0,0.0,0.0,Ses2005/2006
219,2006-01-21,16.0,0.0,0.0,0.0,D,0.0,0.0,D,51.0,21.0,4.0,13.0,1.0,10.0,15.0,9.0,2.0,0.0,2.0,0.0,1.0,Ses2005/2006
220,2006-01-21,17.0,6.0,0.0,1.0,A,0.0,0.0,D,32.0,10.0,7.0,5.0,2.0,13.0,16.0,6.0,2.0,0.0,3.0,0.0,0.0,Ses2005/2006
221,2006-01-22,19.0,12.0,1.0,1.0,D,1.0,0.0,H,18.0,12.0,9.0,7.0,5.0,10.0,13.0,6.0,0.0,2.0,1.0,1.0,0.0,Ses2005/2006
222,2006-01-22,14.0,13.0,1.0,0.0,H,0.0,0.0,D,5.0,7.0,11.0,4.0,7.0,15.0,17.0,1.0,2.0,2.0,3.0,0.0,0.0,Ses2005/2006
223,2006-01-23,7.0,2.0,2.0,1.0,H,2.0,0.0,H,31.0,9.0,12.0,5.0,6.0,16.0,12.0,4.0,7.0,2.0,2.0,0.0,0.0,Ses2005/2006
224,2006-01-31,12.0,17.0,0.0,0.0,D,0.0,0.0,D,12.0,12.0,12.0,9.0,6.0,8.0,18.0,3.0,5.0,2.0,4.0,1.0,0.0,Ses2005/2006
225,2006-01-31,2.0,16.0,1.0,0.0,H,0.0,0.0,D,52.0,12.0,7.0,8.0,3.0,9.0,11.0,3.0,9.0,1.0,3.0,0.0,1.0,Ses2005/2006
226,2006-01-31,6.0,4.0,0.0,3.0,A,0.0,2.0,A,8.0,14.0,7.0,7.0,4.0,18.0,9.0,2.0,5.0,1.0,1.0,0.0,0.0,Ses2005/2006
227,2006-01-31,9.0,1.0,1.0,1.0,D,1.0,1.0,D,20.0,14.0,8.0,6.0,6.0,15.0,15.0,5.0,5.0,1.0,1.0,1.0,1.0,Ses2005/2006
228,2006-02-01,8.0,7.0,2.0,3.0,A,1.0,2.0,A,17.0,16.0,4.0,10.0,4.0,6.0,15.0,12.0,2.0,1.0,1.0,0.0,0.0,Ses2005/2006
229,2006-02-01,0.0,19.0,1.0,1.0,D,0.0,1.0,A,11.0,6.0,11.0,2.0,5.0,6.0,15.0,5.0,4.0,1.0,3.0,0.0,0.0,Ses2005/2006
230,2006-02-01,11.0,14.0,4.0,3.0,H,3.0,1.0,H,32.0,7.0,12.0,4.0,6.0,23.0,17.0,2.0,2.0,3.0,3.0,0.0,1.0,Ses2005/2006
231,2006-02-01,13.0,10.0,1.0,1.0,D,0.0,0.0,D,31.0,24.0,3.0,10.0,2.0,13.0,12.0,11.0,3.0,0.0,0.0,0.0,1.0,Ses2005/2006
232,2006-02-01,3.0,15.0,3.0,0.0,H,2.0,0.0,H,37.0,14.0,4.0,8.0,1.0,13.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,Ses2005/2006
233,2006-02-01,5.0,18.0,1.0,1.0,D,0.0,0.0,D,3.0,13.0,8.0,5.0,2.0,12.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,Ses2005/2006
234,2006-02-04,10.0,8.0,0.0,2.0,A,0.0,1.0,A,5.0,13.0,9.0,5.0,6.0,18.0,21.0,6.0,6.0,2.0,3.0,1.0,0.0,Ses2005/2006
235,2006-02-04,18.0,9.0,1.0,1.0,D,0.0,0.0,D,18.0,12.0,7.0,9.0,4.0,12.0,12.0,4.0,1.0,0.0,4.0,0.0,0.0,Ses2005/2006
236,2006-02-04,1.0,3.0,1.0,0.0,H,1.0,0.0,H,54.0,10.0,7.0,5.0,3.0,13.0,19.0,9.0,5.0,0.0,3.0,0.0,1.0,Ses2005/2006
237,2006-02-04,14.0,2.0,4.0,2.0,H,3.0,2.0,H,60.0,21.0,10.0,14.0,7.0,10.0,14.0,8.0,5.0,4.0,2.0,0.0,0.0,Ses2005/2006
238,2006-02-04,4.0,0.0,0.0,4.0,A,0.0,2.0,A,42.0,9.0,10.0,4.0,5.0,14.0,12.0,6.0,5.0,3.0,1.0,0.0,0.0,Ses2005/2006
239,2006-02-04,15.0,5.0,2.0,0.0,H,1.0,0.0,H,17.0,14.0,3.0,10.0,1.0,9.0,8.0,7.0,1.0,0.0,1.0,0.0,0.0,Ses2005/2006
240,2006-02-04,17.0,11.0,2.0,0.0,H,2.0,0.0,H,37.0,9.0,10.0,5.0,4.0,16.0,10.0,4.0,7.0,1.0,1.0,0.0,0.0,Ses2005/2006
241,2006-02-04,7.0,6.0,2.0,0.0,H,0.0,0.0,D,11.0,11.0,7.0,7.0,3.0,13.0,11.0,6.0,5.0,1.0,3.0,0.0,1.0,Ses2005/2006
242,2006-02-05,19.0,13.0,2.0,0.0,H,1.0,0.0,H,8.0,10.0,12.0,6.0,2.0,14.0,17.0,5.0,5.0,1.0,2.0,0.0,1.0,Ses2005/2006
243,2006-02-05,16.0,12.0,3.0,1.0,H,2.0,0.0,H,32.0,14.0,7.0,10.0,5.0,13.0,13.0,5.0,2.0,0.0,3.0,0.0,0.0,Ses2005/2006
244,2006-02-08,12.0,13.0,2.0,0.0,H,2.0,0.0,H,54.0,6.0,13.0,2.0,5.0,12.0,13.0,1.0,10.0,2.0,2.0,0.0,0.0,Ses2005/2006
245,2006-02-11,8.0,18.0,1.0,1.0,D,0.0,1.0,A,52.0,16.0,5.0,10.0,3.0,14.0,12.0,8.0,6.0,2.0,2.0,0.0,0.0,Ses2005/2006
246,2006-02-11,0.0,15.0,1.0,2.0,A,1.0,2.0,A,5.0,13.0,9.0,7.0,6.0,23.0,20.0,11.0,7.0,4.0,2.0,0.0,1.0,Ses2005/2006
247,2006-02-11,1.0,11.0,1.0,0.0,H,1.0,0.0,H,38.0,5.0,18.0,2.0,5.0,8.0,14.0,6.0,10.0,4.0,2.0,1.0,0.0,Ses2005/2006
248,2006-02-11,2.0,17.0,6.0,1.0,H,2.0,0.0,H,51.0,11.0,11.0,7.0,6.0,19.0,14.0,4.0,7.0,3.0,2.0,0.0,0.0,Ses2005/2006
249,2006-02-11,4.0,19.0,3.0,0.0,H,2.0,0.0,H,18.0,7.0,17.0,6.0,10.0,17.0,7.0,5.0,9.0,0.0,3.0,0.0,0.0,Ses2005/2006
250,2006-02-11,5.0,14.0,1.0,3.0,A,0.0,3.0,A,31.0,15.0,6.0,6.0,4.0,12.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,Ses2005/2006
251,2006-02-11,9.0,13.0,0.0,1.0,A,0.0,1.0,A,11.0,5.0,7.0,1.0,6.0,8.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,Ses2005/2006
252,2006-02-12,3.0,12.0,3.0,2.0,H,1.0,0.0,H,20.0,16.0,12.0,10.0,7.0,12.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,Ses2005/2006
253,2006-02-12,6.0,16.0,1.0,1.0,D,0.0,1.0,A,54.0,9.0,10.0,5.0,7.0,16.0,9.0,5.0,0.0,2.0,1.0,0.0,0.0,Ses2005/2006
254,2006-02-13,7.0,10.0,3.0,0.0,H,1.0,0.0,H,3.0,13.0,17.0,8.0,7.0,10.0,7.0,4.0,6.0,0.0,2.0,0.0,0.0,Ses2005/2006
255,2006-02-14,13.0,8.0,1.0,0.0,H,0.0,0.0,D,51.0,22.0,6.0,9.0,2.0,12.0,15.0,13.0,1.0,0.0,1.0,0.0,0.0,Ses2005/2006
256,2006-02-15,11.0,6.0,2.0,0.0,H,1.0,0.0,H,40.0,12.0,5.0,6.0,1.0,16.0,19.0,6.0,2.0,1.0,2.0,0.0,0.0,Ses2005/2006
257,2006-02-19,16.0,9.0,2.0,2.0,D,1.0,1.0,D,31.0,10.0,8.0,4.0,5.0,12.0,14.0,4.0,3.0,1.0,1.0,0.0,0.0,Ses2005/2006
258,2006-02-22,15.0,12.0,0.0,0.0,D,0.0,0.0,D,31.0,13.0,7.0,8.0,4.0,13.0,13.0,5.0,6.0,1.0,2.0,0.0,0.0,Ses2005/2006
259,2006-02-25,10.0,6.0,1.0,0.0,H,1.0,0.0,H,18.0,14.0,8.0,7.0,4.0,13.0,14.0,6.0,2.0,0.0,3.0,0.0,0.0,Ses2005/2006
260,2006-02-25,11.0,8.0,1.0,0.0,H,1.0,0.0,H,31.0,6.0,10.0,2.0,3.0,23.0,10.0,3.0,5.0,3.0,2.0,0.0,0.0,Ses2005/2006
261,2006-02-25,12.0,0.0,0.0,0.0,D,0.0,0.0,D,37.0,13.0,11.0,6.0,7.0,9.0,9.0,1.0,8.0,0.0,1.0,0.0,0.0,Ses2005/2006
262,2006-02-25,19.0,5.0,2.0,0.0,H,0.0,0.0,D,5.0,17.0,5.0,8.0,1.0,7.0,13.0,6.0,7.0,0.0,1.0,0.0,0.0,Ses2005/2006
263,2006-02-25,15.0,1.0,2.0,0.0,H,0.0,0.0,D,51.0,18.0,12.0,10.0,6.0,26.0,15.0,6.0,4.0,1.0,1.0,0.0,0.0,Ses2005/2006
264,2006-02-26,18.0,2.0,2.0,1.0,H,1.0,1.0,D,32.0,13.0,10.0,5.0,6.0,13.0,13.0,8.0,5.0,1.0,1.0,0.0,0.0,Ses2005/2006
265,2006-02-26,13.0,3.0,1.0,0.0,H,1.0,0.0,H,3.0,20.0,6.0,12.0,3.0,4.0,16.0,12.0,2.0,0.0,2.0,0.0,1.0,Ses2005/2006
266,2006-02-26,17.0,4.0,0.0,2.0,A,0.0,2.0,A,20.0,17.0,5.0,9.0,4.0,7.0,14.0,6.0,3.0,0.0,2.0,1.0,0.0,Ses2005/2006
267,2006-03-04,0.0,5.0,1.0,0.0,H,1.0,0.0,H,20.0,17.0,11.0,8.0,6.0,15.0,14.0,16.0,10.0,1.0,1.0,0.0,0.0,Ses2005/2006
268,2006-03-04,2.0,8.0,0.0,4.0,A,0.0,2.0,A,11.0,7.0,18.0,4.0,11.0,11.0,15.0,0.0,7.0,0.0,1.0,0.0,0.0,Ses2005/2006
269,2006-03-04,13.0,12.0,0.0,0.0,D,0.0,0.0,D,60.0,21.0,3.0,10.0,1.0,5.0,14.0,12.0,5.0,1.0,1.0,0.0,0.0,Ses2005/2006
270,2006-03-04,4.0,10.0,1.0,0.0,H,1.0,0.0,H,51.0,12.0,14.0,6.0,5.0,12.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,Ses2005/2006
271,2006-03-04,15.0,18.0,3.0,1.0,H,2.0,0.0,H,8.0,9.0,11.0,5.0,3.0,18.0,13.0,11.0,5.0,2.0,1.0,0.0,0.0,Ses2005/2006
272,2006-03-04,17.0,19.0,1.0,2.0,A,0.0,0.0,D,17.0,6.0,7.0,2.0,5.0,12.0,10.0,6.0,4.0,1.0,0.0,0.0,1.0,Ses2005/2006
273,2006-03-04,7.0,1.0,2.0,2.0,D,2.0,1.0,H,5.0,7.0,13.0,3.0,5.0,12.0,10.0,1.0,9.0,3.0,3.0,0.0,0.0,Ses2005/2006
274,2006-03-05,3.0,6.0,2.0,1.0,H,2.0,1.0,H,37.0,15.0,6.0,7.0,3.0,11.0,16.0,6.0,3.0,1.0,3.0,0.0,1.0,Ses2005/2006
275,2006-03-05,16.0,11.0,3.0,2.0,H,2.0,1.0,H,52.0,10.0,6.0,5.0,4.0,14.0,12.0,6.0,9.0,2.0,3.0,0.0,0.0,Ses2005/2006
276,2006-03-06,9.0,14.0,1.0,2.0,A,0.0,0.0,D,18.0,18.0,9.0,7.0,2.0,22.0,13.0,6.0,2.0,5.0,3.0,0.0,0.0,Ses2005/2006
277,2006-03-11,10.0,17.0,1.0,1.0,D,0.0,0.0,D,32.0,6.0,10.0,1.0,4.0,12.0,22.0,6.0,11.0,2.0,3.0,0.0,0.0,Ses2005/2006
278,2006-03-11,11.0,0.0,2.0,0.0,H,0.0,0.0,D,3.0,12.0,12.0,5.0,5.0,10.0,16.0,3.0,6.0,0.0,1.0,0.0,0.0,Ses2005/2006
